CNTSTUID,gender,female,grade,computer,software,internet,desk,own.room,quiet.study,lit,poetry,art,book.sch,tech.book,dict,art.book,ST011Q05TA,ST071Q02NA,ST071Q01NA,ST123Q02NA,ST082Q01NA,ST119Q01NA,ST119Q05NA,ANXTEST,COOPERATE,BELONG,EMOSUPS,WEALTH,PARED,TMINS,ESCS,TEACHSUP,TDTEACH,IBTEACH,SCIEEFF,math,reading,science
79206491,Male,0,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,6,7,Strongly agree,Disagree,Strongly agree,Agree,-1.1801,-0.618,-0.7817,0.5658,-1.1167,8,1600,-1.5703,-0.4652,-0.0804,0.2033,-0.0422,481.9902,490.46,521.8665
79200088,Male,0,Grade 10,1,NA,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,Agree,Agree,Strongly agree,Strongly agree,0.5209,-0.2882,-0.8021,-0.889,0.256,16,360,0.6265,-1.4644,-0.1305,1.1284,-1.7748,434.4241,373.778,427.6908
79205149,Male,0,Grade 10,1,1,1,1,0,1,1,1,0,1,0,1,1,Yes,3,6,Strongly agree,Strongly agree,Agree,Strongly agree,-0.3053,0.4252,0.3645,-0.7498,-0.9938,12,1680,-0.7736,-1.0718,-0.5169,0.1253,-0.66,463.3125,459.7376,453.0377
79200437,Male,0,Grade 10,0,0,0,1,0,1,0,0,1,1,0,1,0,No,6,6,Agree,Disagree,Strongly agree,Strongly agree,0.0031,0.4252,-0.3133,-1.9213,-2.6408,4,1600,-2.6154,-0.5092,-0.4573,-0.2313,0.7171,468.6419,502.0958,480.3629
79202625,Male,0,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,8,6,Strongly agree,Disagree,Strongly agree,Strongly agree,-1.3275,0.5759,-3.1297,1.0991,-1.3891,4,1600,-2.2149,1.4475,1.1203,1.6146,0.3155,499.9125,490.6758,485.6411
79204198,Male,0,Grade 10,0,0,0,0,0,0,1,1,0,1,0,1,1,No,9,5,Agree,Agree,Agree,NA,0.2594,-0.2882,-0.3381,-1.2602,-3.142,12,1600,-1.7707,-0.3225,-0.0804,0.2371,0.3155,426.3562,375.6787,379.9116
79202331,Male,0,Grade 10,1,0,1,1,1,1,1,1,0,1,0,1,1,No,4,2,Strongly agree,Disagree,Strongly agree,Strongly agree,2.5493,-0.2882,-3.1297,1.0991,-1.4446,16,1600,0.1423,1.4475,2.0781,2.4937,2.3763,426.3152,423.5809,412.8028
79205941,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,0,No,8,1,Strongly agree,Disagree,Strongly agree,Strongly agree,1.0016,-0.5121,-3.1297,-0.0964,-0.1245,4,1600,-1.9857,0.5503,-2.4476,-0.0843,0.4974,473.2393,501.9636,466.6089
79204820,Female,1,Grade 9,1,0,0,1,1,1,0,0,0,1,0,1,1,No,4,0,Strongly agree,Agree,Strongly agree,Strongly agree,0.1441,-0.2882,-1.7349,0.5658,-1.8942,8,1600,-1.9362,0.7896,0.0532,0.0529,0.9679,510.7688,494.6017,537.0073
79203707,Male,0,Grade 9,1,0,0,1,1,1,1,1,0,1,1,1,0,No,8,6,Strongly agree,Agree,Strongly agree,Strongly agree,-0.3772,-0.5453,-1.2524,1.0991,-2.5376,14,1000,-1.1538,-0.8768,-0.0141,-1.4554,-0.448,446.0392,422.2953,437.9591
79200426,Female,1,Grade 10,1,0,1,1,1,1,1,0,0,1,0,1,0,No,3,2,Strongly agree,Agree,Strongly agree,Strongly agree,0.8425,-0.2882,-0.4725,-0.2495,-0.7275,4,1600,-1.9617,-0.4652,-1.0416,-1.0496,0.3155,464.6888,493.1773,484.8762
79200982,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,0,1,1,Yes,9,7,Strongly agree,Agree,Strongly agree,Strongly agree,0.7186,-1.4719,-0.3381,0.5658,-0.2568,14,1600,-0.4192,-1.6697,-1.7885,-0.7441,0.3265,455.1207,437.2274,447.1506
79203213,Female,1,Grade 10,1,1,1,1,1,1,0,0,1,1,1,1,1,Yes,8,6,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-1.3753,-0.3352,-0.2959,0.5658,-1.0721,12,1600,-1.0036,-0.7881,-0.7899,-0.2664,3.2775,481.6806,481.5637,482.3085
79205873,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,7,10,Strongly agree,Strongly disagree,Strongly agree,Agree,2.5493,2.2879,0.412,1.0991,0.4416,16,1600,1.1844,-1.2362,-0.8671,-0.6203,-0.4106,494.6758,532.1141,510.4086
79203791,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,0,Yes,6,7,Strongly agree,Disagree,Strongly agree,Strongly agree,0.8425,0.4252,-0.7896,1.0991,-0.5376,8,1600,-1.1406,0.1905,0.6418,-0.5855,1.5486,531.6915,564.2695,561.6477
79205966,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,0,1,0,Yes,16,7,Strongly agree,Agree,Strongly agree,Agree,0.5209,0.395,-0.5064,-0.2495,-0.5195,12,1600,-0.8601,0.3758,-0.8671,0.1845,0.3155,542.377,563.7355,578.342
79206050,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,10,5,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.2616,0.9455,2.5915,1.0991,0.6262,12,1600,-0.3569,1.4475,2.0781,0.4602,0.103,510.0334,503.4307,489.1761
79200160,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,0,1,0,No,20,10,Strongly agree,Agree,Strongly agree,Agree,-0.0436,-0.2882,0.4638,0.4662,-0.4788,8,1600,-1.35,-0.1164,-1.2233,-1.566,0.1789,526.2791,587.5942,528.4603
79200519,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,0,1,0,No,1,3,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-0.2039,0.0647,-2.3396,0.4662,-1.4972,16,1600,0.3536,1.4475,-2.4476,0.5735,0.2749,471.3637,529.0413,517.2643
79206688,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,3,2,Strongly agree,Agree,Strongly agree,Strongly agree,1.0461,-0.2882,-0.3381,0.5658,0.0693,16,1800,0.0303,0.5503,-0.3597,-0.0826,3.2775,517.9892,491.7799,506.6021
79203464,Female,1,Grade 10,1,1,1,1,1,1,1,0,0,1,1,1,1,Yes,7,6,Strongly agree,Disagree,Strongly agree,Strongly agree,1.0461,0.395,0.5901,0.0264,-0.4603,12,1600,-0.8291,0.0832,0.1756,-0.059,0.0986,541.8068,523.9288,558.4266
79201515,Female,1,Grade 10,1,0,1,1,1,1,1,0,0,1,0,1,0,No,2,2,Strongly agree,Agree,Strongly agree,Disagree,0.4939,0.8242,1.398,0.5658,-1.1653,14,1600,-0.8977,-0.3225,-0.7057,0.2062,-0.5513,473.6397,509.9071,482.3482
79200472,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,0,1,1,Yes,6,5,Strongly agree,Agree,Strongly agree,Strongly agree,0.0647,0.9675,0.6642,0.5658,0.2806,12,1600,-0.4681,-0.3068,0.4505,0.3069,-0.0519,523.5656,460.4172,475.9707
79203486,Female,1,Grade 10,1,1,1,1,1,1,0,1,0,1,1,1,1,Yes,6,2,Strongly agree,Agree,Strongly agree,Agree,0.803,-0.9124,-0.9347,0.2493,-0.1979,14,1600,-0.3983,-1.0718,0.4505,-0.3062,0.3155,488.0538,521.2183,494.066
79205111,Female,1,Grade 10,1,1,1,1,1,1,1,0,0,1,0,1,0,Yes,4,7,Agree,Disagree,Strongly agree,Strongly agree,0.3265,0.4252,-0.3381,-0.4263,-2.1158,14,1600,-0.9693,1.4475,0.7979,0.1717,-0.1041,492.7024,524.8564,520.9977
79201042,Female,1,Grade 10,1,0,1,1,1,1,0,0,1,1,0,1,0,No,1,0,Strongly agree,Agree,Strongly agree,Strongly agree,2.5493,-0.2882,-0.3381,0.1711,-0.6617,12,1600,-1.0144,-1.0718,-0.6102,-0.6657,-1.0524,517.9873,524.9041,492.3358
79201391,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,0,Yes,25,16,Strongly agree,Agree,Strongly agree,Strongly agree,0.0647,2.2879,2.5915,0.1018,-0.2756,12,1600,-0.7347,0.4105,1.1203,0.3183,0.9894,559.4509,561.8489,584.5139
79202705,Female,1,Grade 10,1,1,1,1,1,1,0,0,0,0,0,1,0,Yes,6,7,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.5493,0.4252,-1.6551,-0.2495,-1.0803,16,1600,0.387,0.1239,0.1177,-0.0319,1.0097,466.5541,500.0385,477.0296
79206763,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,6,7,Strongly agree,Disagree,Strongly agree,Strongly agree,0.455,-0.9124,-0.9969,-0.3372,-0.6185,16,1600,0.7758,-0.1164,0.4505,-0.2925,-0.5935,491.7841,529.474,491.7115
79202758,Male,0,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,0,No,0,0,Agree,Agree,Disagree,Strongly disagree,0.4517,-1.6229,-1.1723,-2.254,-0.1135,16,1600,-0.2414,0.2365,2.0781,0.7135,0.3155,511.4359,463.232,512.7352
79200733,Male,0,Grade 10,0,0,1,1,1,0,0,0,0,1,0,1,0,No,7,4,Disagree,Disagree,Strongly agree,Strongly agree,0.1312,0.2085,2.5915,-2.0805,-1.1669,12,1600,-0.676,-1.4098,2.0781,-3.3405,2.3674,475.5824,465.5973,459.9494
79203636,Male,0,Grade 10,0,0,0,1,1,1,1,1,0,1,0,1,1,No,6,7,Strongly agree,Disagree,Strongly agree,Strongly agree,-1.6189,1.3264,0.9958,0.5658,-1.6854,3,1600,-2.9843,1.4475,2.0781,0.9114,0.3155,474.767,445.1187,490.435
79202529,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,10,5,Agree,Disagree,Strongly agree,Strongly agree,2.5493,-1.4719,-0.6837,-1.7938,-0.6727,16,1600,-0.0393,-0.8046,-0.6102,-1.4944,-0.3668,437.1885,506.7293,446.2917
79200642,Male,0,Grade 10,1,1,1,1,0,1,1,0,1,1,1,1,1,Yes,7,1,Strongly agree,Disagree,Strongly agree,Strongly agree,0.2854,-1.4719,0.6642,0.5658,-0.4623,16,1600,0.8346,-0.7416,-0.6207,-0.8166,1.1882,511.5422,527.2001,487.9965
79204867,Male,0,Grade 10,1,1,1,1,1,1,1,0,1,1,1,1,1,Yes,15,15,Strongly agree,Disagree,Strongly agree,Agree,-0.3053,0.4252,-0.432,0.4662,-0.7768,16,1600,0.8938,-1.4287,-0.6102,-0.5643,0.3155,575.8894,558.9672,574.1205
79203085,Male,0,Grade 10,1,1,1,1,1,1,0,0,0,1,1,1,0,Yes,4,3,Strongly agree,Agree,Strongly agree,Strongly agree,1.2918,-0.2882,-0.3381,1.0991,-1.1021,16,1600,-0.0674,-0.1164,0.4505,0.9452,0.3012,505.0224,502.6892,495.3777
79203612,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,3,Strongly agree,Agree,Strongly agree,Strongly agree,0.7721,1.3264,-2.4078,1.0991,-0.0191,16,1920,0.9261,0.5731,0.5146,-0.1698,0.9395,571.8196,535.8957,570.1528
79203520,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,8,4,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.5209,2.2879,2.5915,1.0991,-1.1349,14,1600,-0.5722,1.4475,2.0781,3.1829,0.6997,482.4316,492.1643,485.6497
79200438,Male,0,Grade 10,1,1,0,1,1,1,1,1,1,1,0,1,0,Yes,9,1,Disagree,Disagree,Strongly agree,Strongly agree,1.0016,1.0425,-0.7217,-1.9546,-1.4457,8,1600,-1.1326,0.6426,0.4587,-0.2061,3.2775,524.7592,480.3386,506.9158
79203422,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,4,0,Agree,Agree,Agree,Agree,0.8459,-0.9705,-1.6683,-1.5266,-1.5776,12,1600,-0.7624,-0.4684,0.3199,-0.2611,-1.1766,604.07,582.4699,622.5156
79203326,Male,0,Grade 10,1,1,1,1,1,0,0,0,0,1,0,1,0,Yes,4,4,Agree,Agree,Strongly agree,Strongly disagree,-0.5306,-0.9705,-0.2137,-1.6136,-0.3916,12,1600,-0.9057,0.8213,1.1091,0.2925,0.3155,554.2974,521.9912,547.7407
79204855,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,10,6,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.7425,-0.2882,-0.0621,1.0991,-0.5801,16,1600,0.5026,-0.1164,0.2564,-0.177,0.4915,587.4328,568.8602,569.7976
79201019,Male,0,Grade 10,1,0,0,1,1,1,1,1,1,1,1,1,0,No,16,9,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.1593,0.4252,-0.231,0.2493,-0.7859,16,1000,0.7143,0.0322,-0.5364,0.586,-0.4126,472.3419,457.5337,474.0234
79205271,Male,0,Grade 10,1,0,1,1,1,1,1,0,1,1,0,1,0,No,1,1,Strongly agree,Strongly disagree,Strongly agree,Agree,1.7184,-0.2882,0.9646,0.2493,-0.6097,16,1600,0.3402,-0.6536,-2.4476,-0.2999,-0.5741,491.0557,460.9663,442.9049
79206329,Male,0,Grade 10,1,0,1,1,1,1,1,1,0,1,0,1,1,No,4,7,Strongly agree,Agree,Agree,Strongly agree,0.1343,0.395,-0.7082,0.1018,-1.2381,14,1600,-0.7464,-0.1327,-0.4473,0.0252,0.3155,534.4962,527.2206,494.6862
79206605,Male,0,Grade 10,1,1,1,1,0,1,1,1,1,1,1,1,1,Yes,12,5,Agree,Agree,Strongly agree,Strongly agree,0.3997,-0.2882,-0.7346,-1.3298,0.1443,14,1840,-0.4093,-0.7449,-0.6102,-3.3348,1.802,574.6059,490.9053,558.9886
79202390,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,1,No,6,3,Strongly agree,Disagree,Strongly agree,Disagree,0.2594,0.5759,-0.4838,1.0991,-1.5833,14,1600,-0.4248,0.5503,0.8634,0.7714,0.1239,441.7261,466.724,454.9545
79203610,Male,0,Grade 10,1,0,1,1,1,1,1,0,0,1,1,1,0,No,3,5,Agree,Agree,Strongly agree,Agree,0.5306,0.6615,-0.0621,-1.8273,0.1186,16,1600,0.7696,-0.4371,-0.9634,-0.5471,-0.0805,602.3605,570.2044,609.322
79200938,Male,0,Grade 10,1,1,1,1,1,1,1,0,0,1,0,1,0,Yes,10,5,Agree,Disagree,Strongly agree,Agree,0.3265,-0.7876,-0.3381,-0.889,-1.1653,14,1600,-0.3973,-1.0718,-0.2928,-0.9186,1.2333,515.8995,512.6536,504.6003
79203899,Female,1,Grade 9,1,0,1,1,1,1,1,0,0,1,0,1,1,No,3,5,Strongly agree,Strongly disagree,Agree,Agree,0.0752,1.5604,-1.3997,1.0991,-0.9451,12,750,-1.3756,1.4475,1.1203,1.4906,0.7423,442.3893,449.4188,467.1949
79202089,Male,0,Grade 9,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,12,12,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.46,0.5218,0.2015,0.2493,-1.9333,12,1600,-1.2411,-0.0581,0.1118,-0.1812,0.7305,423.3222,427.8194,458.766
79202300,Male,0,Grade 9,0,0,0,1,1,1,1,0,0,1,0,1,0,No,4,2,Agree,Disagree,Strongly agree,Strongly agree,-0.4331,-0.2882,-0.082,-1.2602,-2.072,12,600,-1.9134,0.8213,2.0781,-0.1087,-0.3838,419.4329,437.5289,444.7973
79207009,Female,1,Grade 10,0,0,0,0,1,1,1,1,0,1,0,1,0,No,6,4,Strongly disagree,Disagree,Strongly disagree,Strongly agree,-1.0789,-1.2363,-0.3381,-3.0789,-2.1942,4,1600,-3.2319,0.2586,0.4351,0.769,1.2557,486.0786,492.4176,530.8251
79204431,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,4,1,Agree,Agree,Strongly agree,Agree,0.3265,-0.2882,0.7333,-0.889,-0.266,14,1600,0.4956,-0.4082,0.4505,-0.1112,0.5166,450.5753,476.7002,470.4553
79207027,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,0,No,2,1,Strongly agree,Disagree,Strongly agree,Strongly agree,0.9943,0.5759,-0.0621,0.5658,-0.4788,16,1600,0.3986,-0.0738,-0.2123,0.3914,-0.0754,419.9109,459.6172,465.4848
79206611,Female,1,Grade 10,1,1,0,1,1,1,0,0,0,1,1,0,0,Yes,6,7,Agree,Disagree,Agree,Agree,0.3997,-0.3352,-1.1407,-1.5692,-1.9574,4,1600,-2.9172,-0.848,-0.8671,-1.0496,0.5184,425.5377,423.3646,480.4129
79203184,Female,1,Grade 10,0,0,0,1,0,1,1,0,0,1,0,1,0,No,15,15,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.5209,-1.4773,-0.3381,0.1018,-2.8299,12,1600,-1.6207,0.6325,0.7282,0.4167,-0.4267,355.7706,392.4563,406.5175
79202649,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,0,1,0,No,5,1,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-1.0327,1.5604,0.1643,0.5658,-1.2351,12,1600,-1.153,-1.0718,-0.4473,-0.0102,0.6997,464.534,450.3349,500.6776
79202919,Female,1,Grade 10,1,0,1,1,1,1,1,0,0,1,0,1,0,No,4,3,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.3165,0.8242,1.0269,0.0264,-1.646,14,1600,-1.0478,1.4475,-0.1495,-0.8154,0.5445,430.636,453.8049,454.7619
79204063,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,0,1,0,Yes,5,1,Agree,Agree,Strongly agree,Agree,0.0752,-0.2882,-0.5064,-0.889,-1.2023,8,1600,-1.1208,-0.4082,0.2564,-0.4767,0.3155,355.9681,433.1642,439.6945
79200780,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,8,8,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.5209,0.4252,1.398,1.0991,-0.9178,12,1600,-0.8905,0.3574,0.4505,0.5843,0.2577,386.6711,483.7865,454.9164
79201065,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,0,1,1,No,6,7,Agree,Strongly disagree,Strongly agree,Agree,0.1441,0.4252,0.6642,-0.4263,-0.44,3,1600,-2.1221,0.7896,0.5087,-0.4295,-0.0765,449.9707,505.0826,491.914
79204303,Female,1,Grade 10,1,0,0,1,1,1,0,1,1,1,0,1,0,No,6,3,Strongly agree,Agree,Strongly agree,Agree,0.5209,-0.9705,0.6642,0.0264,-0.8884,4,1600,-2.0988,-0.5098,0.199,0.837,0.3155,422.4666,435.5823,432.2843
79201794,Female,1,Grade 10,1,NA,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,8,5,Agree,Agree,Strongly agree,Agree,1.181,-0.2882,-0.1515,-0.889,-0.7715,14,1600,-0.4001,0.7896,0.2564,0.2442,0.3155,380.1999,409.8996,426.8173
79200905,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,0,1,0,Yes,5,10,Strongly agree,Disagree,Strongly agree,Agree,0.2092,0.395,-2.032,0.1018,-1.1167,8,1600,-1.6723,-0.3225,0.0615,-0.0312,0.5339,422.4958,479.6336,469.2357
79203044,Female,1,Grade 10,1,1,1,1,1,1,0,1,0,1,0,1,NA,Yes,2,1,Strongly agree,Agree,Strongly agree,Strongly agree,0.7882,-0.9705,-0.2511,0.5658,-0.4454,4,1600,-2.0135,-0.0278,0.8634,-0.5239,-2.8686,371.5768,378.8753,379.3464
79204008,Female,1,Grade 10,1,1,1,1,1,1,0,1,1,1,0,1,1,Yes,6,7,Agree,Strongly disagree,Strongly agree,Strongly agree,1.8135,1.4116,-3.1297,-0.4263,-1.5433,4,1600,-2.7123,NA,NA,NA,0.9756,406.9636,449.8012,432.9024
79203478,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,4,Strongly agree,Disagree,Strongly agree,Strongly agree,0.2092,-0.2882,1.5611,1.0991,-0.0145,12,1600,-0.4991,0.141,-0.6102,-1.0389,-0.0366,415.7069,504.2798,446.1092
79201830,Female,1,Grade 10,0,0,0,1,0,1,1,1,0,1,0,1,1,No,4,2,Strongly agree,Agree,Strongly agree,Strongly agree,0.5209,-0.2882,-1.8419,0.1018,-2.4078,12,1600,-1.8892,-2.7195,-2.4476,-0.3167,-0.5368,440.2866,472.571,490.3722
79206087,Female,1,Grade 10,1,1,1,1,1,NA,1,1,1,1,1,1,1,Yes,8,6,Strongly agree,Disagree,Disagree,Disagree,0.0031,1.1866,-1.0734,1.0991,-0.9408,8,1840,-1.5679,1.4475,0.4761,1.1976,-0.1041,348.4918,385.1469,397.9278
79207005,Female,1,Grade 10,1,1,1,1,1,1,1,0,0,1,0,1,0,Yes,11,11,Disagree,Disagree,Agree,Agree,-0.0345,-0.7876,-0.3381,-1.7569,-0.845,8,NA,-1.5455,-0.4496,0.3693,-0.7517,-0.0613,344.5257,361.8007,374.0952
79204871,Female,1,Grade 10,1,0,1,1,1,1,1,0,0,1,0,1,0,No,1,2,Disagree,Disagree,Strongly agree,Agree,0.6654,-0.9705,-1.0795,-1.6532,-0.9178,8,1000,-0.9789,-1.2362,-0.9558,-0.5822,-0.9072,411.5895,438.2411,448.1184
79203082,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,0,1,0,Yes,5,2,Agree,Agree,Agree,Disagree,0.2092,-0.9705,0.3171,-0.3306,-1.5007,4,1200,-1.7122,NA,NA,NA,0.5008,366.8691,411.5482,392.6233
79203038,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,5,7,Strongly agree,Disagree,Strongly agree,Agree,0.2092,-0.2882,0.6642,0.5658,-0.4454,14,875,0.5233,-0.2651,0.3221,-1.1866,0.7705,421.3228,500.2908,444.7956
79202695,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,0,Yes,5,2,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.5306,1.3264,2.5915,1.0991,-0.9619,12,1600,-0.7318,1.4475,0.8634,0.3697,0.3155,427.4718,396.367,418.7464
79201228,Male,0,Grade 10,0,0,0,0,1,1,1,0,0,1,0,1,0,No,6,2,Strongly agree,Agree,Strongly agree,Strongly agree,1.0496,-0.2882,-0.5917,0.1711,-1.7197,4,1600,-2.6695,-0.1164,0.2564,0.0975,-0.7471,467.7807,445.3581,453.2523
79204366,Male,0,Grade 10,0,0,0,1,0,1,0,0,0,1,0,1,0,No,6,5,Strongly agree,Disagree,Strongly agree,Agree,1.1338,-1.2847,-0.3381,-0.2495,-2.577,4,1600,-3.2204,0.2371,-0.0804,0.7435,0.2902,415.911,471.6229,466.9307
79205699,Male,0,Grade 10,1,0,1,1,1,0,1,0,1,1,1,1,0,No,4,4,Strongly agree,Disagree,Strongly agree,Strongly agree,1.9474,-0.2882,0.412,0.2493,-0.5147,12,1120,-0.9198,0.6325,0.4433,-0.4433,0.3155,430.9185,471.9968,493.3305
79205450,Male,0,Grade 10,0,0,0,1,0,1,1,0,0,1,0,1,0,No,10,7,Strongly agree,Strongly agree,Strongly agree,Agree,1.3538,-0.7876,0.1157,-0.2495,-2.3872,14,1600,-0.8879,0.0322,-0.6102,0.032,-0.5888,407.7633,466.4778,453.6057
79200801,Male,0,Grade 10,1,0,0,1,1,1,1,1,1,1,1,1,1,No,6,8,Agree,Disagree,Strongly agree,Strongly agree,0.4517,0.8242,0.1985,-0.3306,-0.8633,16,1600,0.5332,0.9209,0.658,0.6203,0.3523,527.8334,543.2498,562.4826
79206032,Male,0,Grade 10,1,0,1,1,1,0,0,0,0,1,0,1,0,No,20,10,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.2067,2.2879,-2.4441,-2.0463,0.7148,16,1600,0.9006,-1.5155,-0.9558,-0.0298,0.4818,484.6879,455.8782,499.5414
79201013,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,5,6,Agree,Disagree,Strongly disagree,Agree,-0.5415,-1.0775,-0.1613,-0.889,-0.3438,14,1600,-0.694,-0.1164,0.2564,-0.5352,-0.0862,539.7679,516.9909,524.9761
79203880,Male,0,Grade 10,1,0,1,1,1,1,1,0,0,1,0,1,1,No,4,4,Agree,Disagree,Strongly agree,Strongly agree,0.7993,0.395,0.5643,-1.7562,-1.2524,8,1640,-1.609,0.0322,-0.6102,0.7152,0.3155,471.3016,409.4339,466.5396
79201475,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,0,0,1,0,No,3,2,Agree,Disagree,Strongly disagree,Strongly disagree,-0.7236,1.5604,-0.3182,-0.889,-1.0315,4,1600,-2.7912,1.4475,0.658,1.9206,0.1262,388.8947,396.684,409.2649
79205759,Male,0,Grade 10,1,1,1,1,1,1,1,0,0,1,0,1,0,Yes,5,1,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.5209,2.2879,-0.378,0.3838,-0.818,12,900,-0.3521,-1.0718,-0.6102,3.1829,3.2775,482.0482,479.2542,488.6739
79204522,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,5,5,Strongly agree,Strongly disagree,Strongly agree,Agree,0.2123,0.8242,-0.2781,-0.2495,-1.2088,16,900,0.3907,-0.4082,0.069,-0.1529,-1.3819,469.3755,495.6127,500.8012
79202982,Male,0,Grade 10,1,1,1,1,0,1,1,1,0,1,0,1,0,Yes,5,5,Strongly agree,Strongly disagree,Strongly agree,Agree,-0.6844,-0.2882,-3.1297,0.5658,-0.7839,8,1480,-1.7633,NA,NA,NA,-0.0527,432.9522,459.8017,459.0008
79201266,Female,1,Grade 11,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,5,0,Strongly agree,Agree,Strongly agree,Strongly agree,0.6758,0.395,0.9646,0.4662,-1.4398,14,1600,0.1484,NA,NA,NA,0.9945,477.282,518.2793,523.3373
79203485,Male,0,Grade 11,0,0,0,1,1,0,1,0,0,1,0,1,0,No,2,2,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,-0.8783,2.2879,-1.1955,-2.4329,-3.2823,4,1050,-3.3543,-0.2618,-0.6102,0.7304,1.1855,422.5939,413.6639,434.7339
79200322,Female,1,Grade 9,0,0,1,0,0,0,1,0,1,0,1,1,1,No,9,9,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.0997,2.2879,-0.0644,0.5658,-1.9556,3,1600,-2.0848,1.4475,0.8729,1.3554,2.2513,384.6229,423.3496,424.2115
79200789,Male,0,Grade 9,1,0,1,1,1,1,1,1,0,1,1,1,1,No,6,7,Strongly agree,Agree,Strongly agree,Strongly agree,0.7859,1.0205,-1.4215,0.5658,-1.6517,16,1600,-0.6436,0.466,0.8729,2.1533,2.2513,398.8051,378.1351,393.3448
79203741,Male,0,Grade 9,1,0,1,1,1,1,1,1,1,1,1,1,1,No,15,15,Strongly agree,Agree,Strongly agree,Strongly agree,0.5209,0.395,-1.2158,1.0991,-0.841,12,1200,-0.8517,0.9209,0.0532,0.7898,-0.5795,427.2499,387.1306,423.5678
79203944,Female,1,Grade 10,1,1,1,1,0,1,0,0,0,1,1,1,0,Yes,9,5,Strongly agree,Agree,Strongly agree,Strongly agree,-0.0345,0.8242,0.6642,-0.2495,-1.1797,12,1600,-0.9066,NA,NA,NA,-0.0624,513.0448,543.9163,538.1492
79202811,Female,1,Grade 10,1,0,1,1,1,1,0,0,1,1,0,1,0,No,5,0,Strongly agree,Disagree,Agree,Agree,1.1311,-1.5428,-0.1515,-1.09,-0.5549,8,1600,-1.497,0.2881,-0.3597,0.0187,-1.0325,400.4573,464.0725,450.2839
