gender,grade,computer,internet,desk,own.room,quiet.study,book.sch,tech.book,art.book,reading
Female,Grade 9,0,0,1,1,1,1,0,0,468.5097
Male,Grade 9,1,1,1,1,1,1,0,1,433.1117
Male,Grade 9,0,1,1,1,1,1,0,1,414.0566
Male,Grade 9,1,1,1,1,1,1,0,1,464.2464
Male,Grade 9,1,1,1,1,1,1,0,0,373.8979
Male,Grade 9,1,1,1,1,1,1,0,1,435.2038
Female,Grade 10,1,1,1,0,1,1,1,0,469.9733
Female,Grade 10,1,1,1,1,1,1,1,0,437.4442
Female,Grade 10,1,1,1,0,0,1,0,0,545.3825
Female,Grade 10,0,0,0,0,1,1,0,0,454.6836
Male,Grade 10,1,1,1,1,1,1,0,1,449.8572
Male,Grade 10,1,1,1,1,1,1,1,1,471.0921
Male,Grade 10,0,1,1,1,1,1,0,0,414.0192
Male,Grade 10,1,1,1,1,1,1,1,0,492.0712
Male,Grade 10,1,1,1,1,1,1,1,0,513.2664
Male,Grade 10,0,1,1,1,1,1,1,1,493.7093
Male,Grade 10,1,1,1,1,1,1,1,1,424.1285
Male,Grade 10,1,0,1,1,1,1,1,0,465.1677
Male,Grade 10,1,1,1,1,1,1,1,0,497.6136
Male,Grade 10,1,1,1,1,1,1,1,1,478.8873
Male,Grade 10,0,0,1,0,1,1,0,0,402.9009
Male,Grade 10,0,1,1,0,0,1,1,1,395.9343
Male,Grade 10,1,1,1,1,1,1,1,1,487.2669
Male,Grade 10,1,1,1,1,1,1,1,0,439.0584
Male,Grade 10,1,1,1,1,1,1,1,1,433.033
Male,Grade 10,1,1,1,1,1,1,1,1,485.9553
Male,Grade 10,1,1,0,0,0,1,0,0,413.0878
Male,Grade 10,1,1,1,1,1,1,1,0,448.5471
Male,Grade 10,1,0,1,1,1,1,0,0,528.3552
Male,Grade 10,1,0,1,1,1,1,1,0,493.5538
Male,Grade 10,1,1,1,1,1,1,1,1,424.9841
Male,Grade 10,1,1,1,1,1,1,0,0,390.0109
Male,Grade 10,1,0,1,1,1,0,0,0,422.7574
Male,Grade 10,1,1,1,1,1,1,0,0,515.597
Male,Grade 10,1,1,1,1,1,1,0,0,456.3602
Male,Grade 10,1,1,1,1,1,1,0,0,446.6884
Male,Grade 10,1,1,1,1,1,1,0,0,457.2686
Male,Grade 10,1,1,1,0,0,1,1,1,411.6653
Male,Grade 10,1,1,1,1,1,0,0,0,486.1416
Male,Grade 10,1,1,1,1,1,1,0,0,407.2571
Female,Grade 10,1,1,1,1,1,1,1,0,547.7381
Female,Grade 10,1,1,1,1,1,1,0,0,524.223
Female,Grade 10,1,1,1,1,1,1,1,0,599.6572
Female,Grade 10,1,1,1,1,1,1,1,1,504.6594
Female,Grade 10,1,1,1,1,1,1,1,1,534.1341
Female,Grade 10,1,1,1,1,1,1,1,0,555.6819
Female,Grade 10,1,1,1,1,1,1,1,0,542.7818
Female,Grade 10,1,1,1,1,1,1,1,1,522.6466
Female,Grade 10,1,1,1,1,1,1,1,1,585.2631
Female,Grade 10,1,1,1,1,1,1,0,1,555.9414
Female,Grade 10,1,1,1,0,1,1,0,1,527.2469
Female,Grade 10,1,1,1,0,1,1,1,0,488.1461
Female,Grade 10,1,1,1,1,1,1,1,1,529.2557
Female,Grade 10,1,1,1,1,1,1,0,1,526.2357
Female,Grade 10,1,1,1,1,1,1,0,1,524.1156
Female,Grade 10,1,1,1,1,1,1,NA,1,483.2353
Female,Grade 10,1,1,1,1,1,1,1,1,581.9492
Female,Grade 10,1,1,1,1,1,1,1,1,599.8882
Female,Grade 10,1,1,1,1,1,1,1,0,508.9349
Female,Grade 10,1,1,1,1,1,1,0,1,599.7232
Female,Grade 10,1,1,1,1,1,1,1,1,512.1992
Female,Grade 10,1,1,1,1,1,1,0,1,534.8455
Female,Grade 10,1,1,1,1,1,1,1,1,468.3401
Female,Grade 10,1,1,1,1,1,1,1,1,547.6503
Female,Grade 10,1,1,1,1,1,1,0,1,557.9143
Female,Grade 10,1,1,1,1,1,1,1,0,500.4861
Female,Grade 10,1,1,1,1,1,1,1,0,497.9363
Female,Grade 10,1,1,1,1,1,1,1,0,508.6025
Female,Grade 10,1,1,1,1,1,1,1,1,574.8835
Female,Grade 10,1,1,1,1,1,1,1,1,526.2898
Female,Grade 10,1,1,1,1,1,1,1,1,483.2184
Female,Grade 10,1,1,1,1,1,1,1,1,496.7352
Female,Grade 10,1,1,1,1,1,1,0,1,458.0772
Female,Grade 10,1,1,1,1,1,1,0,1,588.3943
Female,Grade 10,1,1,1,1,0,0,0,0,536.4648
Female,Grade 10,1,1,1,1,1,1,0,1,524.6883
Female,Grade 10,1,1,1,1,1,1,1,1,492.8938
Female,Grade 10,1,1,1,1,1,1,1,1,522.219
Female,Grade 10,1,1,1,1,1,1,1,1,539.8013
Female,Grade 10,1,1,1,0,0,1,1,1,526.8813
Female,Grade 9,0,0,1,1,1,0,0,0,423.5471
Female,Grade 9,0,0,1,1,1,1,1,0,366.9717
Female,Grade 9,0,0,0,0,0,0,0,0,330.8422
Male,Grade 9,NA,1,NA,NA,NA,NA,NA,NA,252.0357
Male,Grade 9,1,1,0,1,0,1,1,1,405.2731
Male,Grade 9,NA,1,NA,NA,NA,NA,NA,NA,390.9458
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,305.0238
Male,Grade 9,1,1,1,1,1,1,0,1,278.6507
Male,Grade 9,1,1,1,1,1,1,1,1,400.0225
Male,Grade 9,1,1,1,0,1,1,1,1,426.9242
Male,Grade 9,1,1,1,0,1,0,0,1,302.2013
Male,Grade 9,1,0,1,1,NA,1,0,0,304.5898
Male,Grade 9,0,0,0,0,0,0,0,0,298.428
Male,Grade 9,1,1,1,0,1,1,0,0,339.9529
Male,Grade 9,1,1,1,1,1,0,0,0,347.938
Male,Grade 9,1,1,0,0,0,0,0,1,358.6611
Male,Grade 9,1,1,1,1,1,0,0,0,479.435
Male,Grade 9,0,0,0,0,0,1,0,0,329.293
Female,Grade 9,1,1,1,1,1,1,0,0,450.7546
Male,Grade 9,1,1,1,1,1,1,0,0,425.0363
Male,Grade 9,1,1,1,1,0,1,0,0,375.0816
Female,Grade 10,1,1,1,1,1,1,1,1,486.0026
Female,Grade 10,1,1,1,1,1,1,0,0,517.8192
Female,Grade 10,1,1,1,1,1,1,0,1,417.846
Female,Grade 10,1,1,1,1,1,1,0,0,457.8648
Female,Grade 10,1,1,1,1,1,1,0,1,355.9974
Female,Grade 10,1,1,1,1,1,1,1,1,341.6139
Female,Grade 10,0,0,1,1,1,0,0,0,466.698
Female,Grade 10,1,1,1,1,1,1,1,0,482.2557
Female,Grade 10,1,1,1,1,1,0,0,0,340.8185
Female,Grade 10,1,1,1,1,1,1,1,1,504.2879
Female,Grade 10,1,1,1,1,1,1,1,0,408.9167
Female,Grade 10,0,0,1,1,0,1,NA,0,430.1737
Female,Grade 10,1,1,1,1,1,1,1,1,446.8428
Male,Grade 10,0,0,1,1,1,0,0,0,496.1395
Female,Grade 10,1,0,1,1,1,1,0,1,368.9322
Female,Grade 10,1,1,1,0,1,1,0,0,389.4952
Male,Grade 10,1,1,1,1,1,1,1,1,327.4529
Male,Grade 10,1,1,1,1,1,1,0,0,466.6258
Male,Grade 10,1,1,1,1,1,1,1,1,359.1112
Male,Grade 10,1,1,1,1,1,1,1,1,294.6676
Male,Grade 10,1,1,1,1,1,0,1,1,346.6387
Male,Grade 10,1,1,1,1,1,1,0,1,426.9961
Male,Grade 10,1,1,1,1,1,1,1,1,505.503
Male,Grade 10,1,1,1,1,1,1,0,NA,279.4845
Male,Grade 10,1,1,1,1,1,1,1,1,333.7375
Male,Grade 10,1,1,1,1,1,1,1,1,408.3953
Male,Grade 10,1,1,1,1,0,1,1,1,361.5763
Male,Grade 10,1,1,1,0,0,0,0,0,410.0842
Male,Grade 10,1,1,1,1,1,1,0,1,504.9624
Male,Grade 10,1,1,1,1,1,1,1,1,270.1456
Male,Grade 10,1,1,1,1,1,1,1,1,391.1203
Male,Grade 10,1,1,1,1,0,1,1,1,467.067
Male,Grade 10,1,1,1,1,1,1,1,0,390.2382
Male,Grade 10,1,1,1,1,0,0,0,1,384.5489
Male,Grade 10,1,1,1,1,1,1,0,1,312.6048
Male,Grade 10,1,0,1,0,1,1,1,1,414.1295
Female,Grade 11,1,1,1,1,0,1,1,0,490.9444
Male,Grade 11,1,1,1,1,1,1,0,0,452.7203
Female,Grade 9,1,1,1,1,1,1,1,1,369.244
Female,Grade 9,1,1,1,1,1,0,0,0,414.4131
Female,Grade 9,1,1,1,0,1,1,0,1,458.4061
Female,Grade 9,1,1,1,1,1,1,1,1,379.2509
Female,Grade 9,0,1,1,1,1,1,0,0,478.3174
Female,Grade 9,1,1,0,0,0,1,0,0,419.2119
Female,Grade 9,1,1,1,1,1,1,0,1,424.1219
Female,Grade 9,1,1,1,0,1,1,1,0,434.4345
Male,Grade 9,1,1,1,0,0,0,1,0,464.8641
Female,Grade 10,1,1,1,1,1,1,0,0,484.9048
Female,Grade 10,1,1,1,1,1,1,0,0,505.5223
Female,Grade 10,1,1,1,1,1,1,0,1,545.2217
Female,Grade 10,1,1,1,1,1,1,0,1,473.2587
Female,Grade 10,1,1,1,1,1,1,0,1,425.9182
Female,Grade 10,1,1,1,1,1,1,1,1,503.9479
Female,Grade 10,1,1,1,1,1,1,1,1,466.9605
Female,Grade 10,1,1,1,1,1,1,1,1,451.9813
Female,Grade 10,1,0,1,0,1,1,0,1,493.1038
Female,Grade 10,1,1,1,1,1,1,0,1,509.727
Female,Grade 10,1,1,1,1,1,1,0,1,483.3506
Female,Grade 10,1,1,1,1,1,1,0,0,436.5668
Female,Grade 10,1,1,1,1,1,1,0,0,431.5556
Female,Grade 10,1,1,1,1,1,1,0,0,427.9488
Female,Grade 10,1,1,1,1,1,1,1,1,454.0222
Female,Grade 10,1,0,1,0,1,1,0,0,358.7727
Female,Grade 10,1,1,1,1,1,1,0,0,510.3516
Female,Grade 10,0,0,0,0,1,1,0,0,442.1432
Female,Grade 10,1,0,1,1,0,1,0,0,454.1642
Female,Grade 10,1,1,1,1,1,1,0,1,437.1469
Female,Grade 10,1,1,0,0,0,0,0,1,434.8906
Female,Grade 10,1,1,1,1,1,1,0,0,518.1699
Female,Grade 10,1,1,1,1,1,1,0,0,522.576
Female,Grade 10,1,1,1,1,1,1,1,1,420.2864
Female,Grade 10,1,0,1,1,1,1,0,0,429.7426
Female,Grade 10,1,0,1,1,1,1,1,0,459.7503
Female,Grade 10,1,1,1,1,1,1,1,0,426.8799
Male,Grade 10,1,1,0,1,NA,0,0,0,431.0306
Male,Grade 10,1,1,1,0,0,0,0,0,437.9852
Male,Grade 10,0,0,1,0,0,0,0,0,439.0162
Female,Grade 9,1,1,1,1,1,1,0,1,510.6195
Female,Grade 9,1,1,1,1,1,1,1,1,435.9023
Female,Grade 9,1,1,1,1,1,1,1,1,419.8167
Male,Grade 9,1,1,1,1,1,1,1,1,360.2331
Female,Grade 10,1,1,1,1,1,1,0,0,450.6194
Female,Grade 10,1,1,1,1,1,1,NA,0,483.4233
Female,Grade 10,1,1,1,1,1,NA,NA,NA,443.1315
Female,Grade 10,1,1,1,1,1,1,1,1,567.241
Female,Grade 10,1,1,1,1,1,1,0,0,497.3432
Female,Grade 10,1,1,1,1,1,1,1,1,481.9126
Female,Grade 10,1,1,1,1,1,1,0,0,537.8441
Female,Grade 10,0,0,0,0,1,0,0,0,398.3955
Female,Grade 10,1,1,1,1,1,1,1,1,444.1705
Female,Grade 10,1,1,1,1,1,1,0,0,476.2599
Female,Grade 10,1,1,1,0,1,1,0,0,469.9784
Female,Grade 10,1,1,1,1,1,1,1,1,538.2778
Female,Grade 10,1,1,1,0,0,1,0,0,463.2667
Female,Grade 10,0,0,1,1,1,1,1,0,448.5406
Female,Grade 10,1,1,1,0,1,1,1,1,406.1928
Female,Grade 10,1,1,1,1,1,1,NA,NA,459.113
Female,Grade 10,1,1,1,1,1,1,0,1,426.9758
Female,Grade 10,1,1,1,1,1,1,1,1,461.9025
Female,Grade 10,1,0,1,1,1,1,1,1,438.7514
Female,Grade 10,1,1,1,1,1,1,0,0,499.5891
Male,Grade 10,0,1,1,1,1,1,1,1,541.1192
Male,Grade 10,0,1,1,1,1,1,0,0,456.9447
Male,Grade 10,1,1,1,1,1,1,1,0,535.9982
Male,Grade 10,1,1,1,1,1,1,0,1,455.3862
Male,Grade 10,0,0,1,1,1,1,0,0,429.8662
Male,Grade 10,1,0,1,1,1,1,0,0,469.3424
Male,Grade 10,0,0,1,1,1,1,0,1,516.0822
Male,Grade 10,1,1,1,0,1,1,0,0,467.1565
Male,Grade 10,1,0,1,1,1,1,1,1,475.7497
Male,Grade 10,1,1,1,1,1,NA,NA,NA,374.8166
Male,Grade 10,1,1,1,0,0,1,1,1,510.6522
Male,Grade 10,0,0,1,1,1,1,0,1,417.2643
Female,Grade 9,1,1,1,1,1,1,0,0,366.6819
Male,Grade 9,1,1,1,1,1,1,1,1,443.8535
Male,Grade 9,1,1,1,1,1,1,0,0,355.3119
Male,Grade 9,1,0,0,0,1,1,0,0,495.6719
Female,Grade 10,1,1,1,1,1,1,1,0,476.4946
Female,Grade 10,0,0,0,1,NA,1,0,0,538.8988
Female,Grade 10,0,1,1,1,1,1,1,1,460.5616
Female,Grade 10,1,1,1,1,1,1,0,0,469.0457
Female,Grade 10,1,1,1,1,0,1,1,1,415.0661
Female,Grade 10,1,1,1,0,1,1,0,0,533.868
Female,Grade 10,0,0,1,1,0,1,1,1,393.4677
Female,Grade 10,0,0,0,1,0,0,0,0,523.4743
Female,Grade 10,0,0,0,1,0,1,0,0,448.5628
Female,Grade 10,1,1,1,1,1,1,0,0,435.2831
Female,Grade 10,0,0,1,1,0,1,0,1,473.3538
Female,Grade 10,1,1,1,1,1,1,1,0,476.8704
Female,Grade 10,1,1,1,1,1,1,0,0,474.0093
Female,Grade 10,1,1,1,1,1,1,NA,NA,467.8644
Male,Grade 10,0,0,0,1,1,1,0,0,495.655
Male,Grade 10,1,1,1,0,1,1,1,1,462.2725
Male,Grade 10,1,1,1,0,0,0,0,0,532.2265
Male,Grade 10,1,1,1,1,1,1,1,1,410.4308
Male,Grade 10,1,1,1,0,1,1,0,0,496.4933
Male,Grade 10,1,1,1,1,1,1,1,0,503.7362
Male,Grade 10,1,1,1,0,1,1,1,1,448.6312
Male,Grade 10,1,1,1,1,1,1,0,1,514.1929
Male,Grade 10,1,1,1,1,1,1,1,1,447.3642
Male,Grade 10,1,1,1,1,1,1,0,1,432.6939
Male,Grade 10,1,1,1,0,1,1,1,0,522.7425
Male,Grade 10,1,1,1,1,1,1,0,0,456.4997
Male,Grade 10,1,1,1,1,1,1,1,0,524.8014
Male,Grade 10,0,1,1,1,1,1,1,0,441.2731
Female,Grade 11,1,1,0,0,0,1,1,0,491.5089
Male,Grade 11,1,1,1,1,1,1,0,0,415.8329
Female,Grade 9,1,1,1,1,1,1,1,0,378.6979
Male,Grade 9,0,0,0,1,1,1,0,1,323.382
Male,Grade 9,1,1,1,1,1,1,0,1,291.4299
Male,Grade 9,0,0,0,0,0,0,0,0,414.815
Male,Grade 9,1,0,1,1,1,0,0,1,284.8835
Male,Grade 9,0,0,0,1,1,1,0,0,407.8163
Male,Grade 9,0,0,0,1,1,1,1,0,370.7437
Male,Grade 9,0,0,0,0,0,1,0,0,327.9876
Male,Grade 10,0,1,1,1,1,1,1,0,453.3792
Male,Grade 10,1,1,0,0,0,0,0,0,437.0628
Male,Grade 10,0,0,1,0,0,0,0,0,458.2715
Male,Grade 10,1,0,1,1,1,1,0,0,374.2276
Male,Grade 10,0,0,0,0,0,1,0,0,472.2585
Male,Grade 10,1,0,0,1,1,0,1,1,449.9417
Male,Grade 10,1,1,1,1,1,1,1,0,369.1414
Male,Grade 10,1,1,1,0,0,1,0,0,366.4912
Male,Grade 10,0,0,1,1,1,1,0,0,425.3307
Male,Grade 10,1,0,1,1,1,0,1,1,460.8969
Male,Grade 10,0,0,0,1,0,0,0,0,353.0301
Male,Grade 10,0,0,0,0,1,0,0,1,398.0789
Male,Grade 10,0,0,1,0,1,0,0,0,388.9028
Male,Grade 10,1,1,1,1,1,1,0,0,458.9677
Male,Grade 10,1,1,1,1,1,1,1,0,388.0247
Male,Grade 10,0,0,1,0,0,0,0,0,407.2248
Male,Grade 10,0,0,1,1,1,0,0,0,470.3627
Male,Grade 10,1,1,1,1,1,1,1,1,366.23
Male,Grade 10,1,0,1,0,0,1,1,0,443.2549
Male,Grade 10,1,1,1,1,1,1,0,0,417.8801
Male,Grade 10,1,1,1,1,1,1,0,0,444.9456
Male,Grade 10,0,0,0,1,1,0,0,0,420.5542
Male,Grade 10,1,1,1,1,1,1,1,0,435.4939
Male,Grade 10,1,0,1,0,1,1,0,0,406.5736
Male,Grade 11,1,0,0,0,0,1,NA,0,379.8157
Male,Grade 11,0,0,1,0,1,0,1,0,375.1571
Female,Grade 9,1,1,1,1,1,1,0,0,399.2089
Female,Grade 9,1,0,1,1,1,1,1,1,325.598
Female,Grade 9,1,0,1,1,1,1,0,1,389.3857
Female,Grade 9,1,1,1,1,1,1,0,0,379.7573
Female,Grade 9,1,1,1,1,1,1,1,1,379.7384
Female,Grade 9,1,0,1,1,1,0,0,1,264.708
Female,Grade 9,1,1,1,1,1,1,NA,1,351.8209
Female,Grade 9,NA,0,1,1,0,1,0,0,335.3323
Female,Grade 9,0,0,0,1,0,0,0,0,389.8659
Female,Grade 9,1,1,1,1,0,1,0,0,405.9306
Female,Grade 9,1,1,1,1,1,1,0,1,371.1907
Female,Grade 9,1,1,1,0,1,0,0,0,357.3642
Female,Grade 10,1,1,1,1,1,1,0,0,348.6267
Female,Grade 10,1,1,1,1,1,0,0,0,407.9008
Female,Grade 10,1,1,1,1,1,1,1,1,377.1717
Female,Grade 10,1,1,1,1,1,1,0,1,430.4469
Female,Grade 10,1,0,1,1,1,1,0,1,277.9866
Female,Grade 10,1,1,1,1,1,1,0,0,431.5283
Female,Grade 10,1,1,1,1,1,0,0,0,395.4341
Female,Grade 10,1,1,1,1,1,1,0,0,340.2599
Female,Grade 10,0,1,0,0,1,1,0,1,351.3114
Female,Grade 10,1,0,1,1,1,1,1,0,316.1926
Female,Grade 10,1,1,0,1,1,0,1,1,283.0313
Female,Grade 10,0,1,0,0,0,1,0,1,292.9202
Female,Grade 10,1,1,1,1,1,1,0,1,312.8351
Female,Grade 10,0,0,1,1,1,0,0,0,312.3883
Female,Grade 10,1,1,1,1,1,1,0,0,391.3126
Female,Grade 10,0,0,0,0,1,1,0,0,405.9092
Female,Grade 10,0,0,0,1,1,1,0,0,290.9727
Female,Grade 10,1,1,1,NA,1,1,1,1,328.2836
Female,Grade 10,1,1,1,1,1,1,0,1,345.9412
Female,Grade 10,1,1,1,1,1,1,0,0,408.8833
Female,Grade 10,0,1,1,0,0,0,1,0,441.1162
Female,Grade 10,1,1,1,1,1,0,1,0,401.0688
Female,Grade 10,1,1,1,1,1,1,1,1,417.4559
Female,Grade 10,1,1,0,0,0,0,0,0,386.14
Female,Grade 10,1,0,1,1,1,1,1,1,307.3896
Female,Grade 10,1,0,0,0,0,1,0,0,361.6752
Female,Grade 11,1,1,1,1,1,1,1,1,392.1208
Female,Grade 9,0,0,1,1,1,1,0,0,399.855
Female,Grade 9,1,1,1,1,1,1,0,1,350.4789
Male,Grade 9,1,1,1,1,1,1,0,0,297.3039
Male,Grade 9,0,NA,1,1,0,0,0,0,259.9929
Female,Grade 10,0,0,1,0,1,1,0,1,361.6088
Female,Grade 10,1,1,1,1,1,1,NA,NA,259.336
Male,Grade 10,1,1,1,1,1,1,0,0,350.5674
Female,Grade 10,1,1,1,1,1,NA,NA,NA,324.1401
Female,Grade 10,1,1,1,1,1,1,1,1,349.9974
Female,Grade 10,1,1,1,1,1,NA,NA,NA,269.7819
Female,Grade 10,0,0,1,1,1,1,0,1,315.5624
Female,Grade 10,1,1,1,1,1,1,1,1,343.5924
Female,Grade 10,0,0,0,0,0,0,0,0,366.5939
Male,Grade 10,1,0,1,1,1,1,1,1,355.4133
Male,Grade 10,1,1,1,1,1,1,1,1,431.1707
Male,Grade 10,1,1,1,1,1,1,1,0,335.1504
Male,Grade 10,1,1,1,1,1,1,1,0,447.4904
Male,Grade 10,1,NA,1,1,1,NA,1,1,308.6406
Male,Grade 10,1,0,1,1,1,1,1,0,445.4148
Male,Grade 10,1,1,1,0,1,0,1,1,393.0842
Male,Grade 10,1,1,1,1,1,1,1,NA,281.189
Male,Grade 10,1,1,1,1,1,0,0,0,341.1858
Male,Grade 10,1,1,1,1,1,1,1,1,366.086
Male,Grade 10,1,1,1,1,1,1,0,0,304.5827
Male,Grade 10,1,1,1,1,1,1,1,0,410.7403
Male,Grade 10,1,0,0,0,0,0,0,1,390.0669
Male,Grade 10,1,1,1,1,1,0,0,0,285.7255
Male,Grade 10,1,0,1,1,1,1,0,0,360.3888
Male,Grade 10,1,0,1,0,1,0,0,1,268.104
Male,Grade 10,1,1,1,1,1,1,1,0,267.2462
Male,Grade 10,1,NA,1,1,1,1,1,1,324.9447
Male,Grade 10,1,1,1,1,1,1,0,0,359.0764
Male,Grade 10,1,1,1,1,1,1,1,0,291.0578
Male,Grade 10,1,1,1,1,1,NA,NA,NA,262.7647
Female,Grade 11,NA,NA,0,0,1,1,1,1,374.3618
Male,Grade 11,1,1,1,1,1,0,0,0,299.4655
Male,Grade 10,1,1,0,1,1,1,0,0,378.6667
Male,Grade 9,0,0,1,1,0,1,0,0,300.9884
Male,Grade 9,0,0,1,1,0,1,0,0,286.9058
Male,Grade 9,0,0,1,0,1,1,1,1,302.5575
Male,Grade 9,0,0,1,NA,1,0,1,0,216.9016
Male,Grade 9,1,1,1,1,1,1,1,1,331.6967
Male,Grade 9,0,0,1,1,1,0,0,0,318.7969
Male,Grade 9,0,0,1,0,1,0,0,0,351.9408
Male,Grade 9,1,1,1,0,1,1,1,1,252.5143
Male,Grade 9,1,0,1,1,1,0,0,0,293.1759
Male,Grade 9,0,0,1,0,0,0,0,1,245.5206
Male,Grade 9,NA,1,1,1,NA,NA,NA,NA,195.3509
Male,Grade 9,0,1,1,1,1,1,1,1,293.101
Male,Grade 9,0,0,1,0,0,0,0,0,234.599
Male,Grade 9,NA,NA,1,NA,1,NA,NA,1,234.3149
Male,Grade 9,NA,NA,NA,NA,NA,NA,NA,NA,317.6668
Female,Grade 10,1,1,1,1,1,1,1,0,306.6731
Male,Grade 10,1,1,1,0,1,0,0,0,317.1685
Male,Grade 10,0,0,0,1,1,0,0,0,247.9511
Male,Grade 10,1,0,0,0,0,1,1,0,365.3582
Male,Grade 10,1,0,1,1,1,0,0,NA,324.2074
Male,Grade 10,1,1,1,1,1,1,0,0,332.8041
Male,Grade 10,0,1,1,1,1,1,0,1,280.6656
Male,Grade 10,0,0,1,1,1,1,0,0,303.7768
Male,Grade 10,1,NA,NA,1,1,1,0,1,285.582
Male,Grade 10,0,0,1,1,1,1,1,1,311.5241
Male,Grade 11,0,1,1,1,1,1,1,1,346.2089
Male,Grade 10,1,1,1,0,1,1,0,0,355.5761
Male,Grade 10,0,0,1,0,0,1,0,0,293.124
Male,Grade 10,1,1,1,1,NA,NA,NA,1,286.2357
Male,Grade 11,NA,1,1,NA,NA,0,NA,NA,265.6443
Male,Grade 11,1,1,1,1,1,0,0,0,371.1197
Male,Grade 12,1,0,1,1,1,0,0,0,293.6413
Female,Grade 9,0,0,0,0,0,0,0,0,437.9592
Female,Grade 9,0,0,1,0,1,1,0,1,409.0487
Female,Grade 9,0,0,1,1,1,1,0,0,386.1764
Female,Grade 9,0,1,1,1,0,1,0,1,423.9998
Male,Grade 9,0,0,0,0,1,1,0,0,396.2659
Male,Grade 9,0,0,0,0,1,1,0,0,491.2045
Male,Grade 9,0,0,1,0,1,1,0,0,461.3293
Male,Grade 9,0,0,1,1,1,1,0,0,373.9717
Female,Grade 10,0,0,1,1,1,1,0,1,487.6166
Female,Grade 10,0,1,0,0,1,1,0,0,442.6512
Female,Grade 10,1,1,1,1,1,1,1,1,454.4829
Female,Grade 10,0,0,0,0,0,0,1,0,396.7133
Female,Grade 10,1,1,1,1,1,1,1,1,476.482
Female,Grade 10,1,1,1,1,1,1,1,1,419.6126
Female,Grade 10,0,0,1,1,1,1,0,1,407.3473
Female,Grade 10,0,1,1,1,1,1,0,0,497.7018
Female,Grade 10,0,0,0,0,0,0,0,0,408.9614
Female,Grade 10,0,0,0,0,0,0,0,0,400.9915
Female,Grade 10,0,1,0,1,1,1,0,0,510.9322
Female,Grade 10,1,0,1,0,1,1,1,1,434.4176
Female,Grade 10,0,0,1,1,1,1,0,0,461.2192
Female,Grade 10,1,1,1,1,1,1,0,1,501.7254
Female,Grade 10,0,0,1,1,1,0,0,1,446.5382
Female,Grade 10,1,1,1,0,1,1,1,1,522.1702
Male,Grade 10,1,1,1,1,1,1,1,1,450.9158
Male,Grade 10,1,0,1,1,1,1,1,1,486.5524
Male,Grade 10,1,1,1,0,0,1,1,1,463.2809
Male,Grade 10,0,0,1,1,1,1,0,0,424.9124
Male,Grade 10,1,1,1,1,1,1,1,0,468.7773
Male,Grade 10,1,1,1,1,1,1,0,0,444.0811
Male,Grade 10,0,0,1,0,0,1,0,0,477.8974
Male,Grade 10,0,0,1,0,1,1,0,0,492.8548
Male,Grade 10,0,0,1,0,1,1,0,1,459.5337
Male,Grade 10,1,1,1,1,1,1,1,1,487.7921
Male,Grade 10,0,0,1,0,1,1,0,0,399.7821
Female,Grade 11,NA,NA,1,1,1,1,NA,NA,483.0801
Female,Grade 11,1,1,1,1,1,1,1,0,495.6202
Male,Grade 11,1,1,1,0,1,1,0,0,485.7752
Female,Grade 9,1,1,1,1,1,1,1,1,422.2159
Female,Grade 9,1,1,1,1,1,1,1,1,430.898
Female,Grade 9,1,1,1,0,1,1,1,1,438.2683
Male,Grade 9,1,1,1,1,1,1,1,0,260.2146
Male,Grade 9,1,0,1,1,1,1,0,0,374.9017
Male,Grade 9,1,1,1,1,1,1,1,1,386.7531
Male,Grade 9,1,1,1,1,1,1,1,1,351.0545
Female,Grade 10,1,1,1,1,1,1,0,0,482.0472
Female,Grade 10,0,0,1,0,1,1,0,0,499.1713
Female,Grade 10,1,1,1,1,1,1,1,1,379.9561
Female,Grade 10,1,0,0,0,0,1,1,0,372.5738
Female,Grade 10,1,1,1,0,1,1,0,0,467.5693
Female,Grade 10,1,0,1,1,1,1,0,0,407.1735
Female,Grade 10,1,0,1,1,1,1,0,0,400.2446
Female,Grade 10,1,1,0,1,1,0,0,0,411.5304
Female,Grade 10,1,1,1,1,1,1,1,1,486.3112
Female,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,377.8933
Female,Grade 10,1,1,NA,NA,NA,NA,NA,NA,329.7095
Female,Grade 10,1,1,1,1,1,1,0,0,392.061
Female,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,380.9682
Female,Grade 10,1,0,1,1,1,1,0,0,389.3356
Male,Grade 10,1,1,1,1,1,1,1,1,355.1557
Male,Grade 10,0,0,1,1,1,0,0,0,370.8568
Male,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,351.0741
Male,Grade 10,1,1,1,1,1,1,0,1,364.0371
Male,Grade 10,1,1,1,1,1,1,1,1,350.3241
Male,Grade 10,0,0,0,0,1,0,0,0,334.201
Male,Grade 10,1,1,1,1,0,1,1,0,373.766
Male,Grade 10,1,0,1,1,1,1,0,0,422.7989
Male,Grade 10,1,1,1,1,1,1,1,1,356.0033
Male,Grade 10,1,1,1,1,1,1,1,1,430.1556
Male,Grade 10,0,0,1,0,1,0,0,0,424.3633
Male,Grade 10,1,1,1,1,1,NA,NA,1,372.5232
Female,Grade 11,1,1,1,1,1,0,0,0,437.3144
